0,cell_ecm_repulsion,contact_cell_ECM_threshold,contact_cell_cell_threshold,cell_junctions_attach_threshold,cell_junctions_detach_threshold,migration_bias,migration_speed
,,,,,,,
,49.64158767834306,1.0404976028949022,1.5764975426718593,0.4461337877437472,0.7636916283518076,0.2512852046638727,0.9951653443276882
,22.830633795820177,1.0404976028949022,1.5764975426718593,0.4461337877437472,0.7636916283518076,0.2512852046638727,0.9951653443276882
,49.64158767834306,0.238269992172718,1.5764975426718593,0.4461337877437472,0.7636916283518076,0.2512852046638727,0.9951653443276882
,49.64158767834306,1.0404976028949022,0.3331863954663276,0.4461337877437472,0.7636916283518076,0.2512852046638727,0.9951653443276882
,49.64158767834306,1.0404976028949022,1.5764975426718593,0.3654820742085576,0.7636916283518076,0.2512852046638727,0.9951653443276882
,49.64158767834306,1.0404976028949022,1.5764975426718593,0.4461337877437472,0.267903234809637,0.2512852046638727,0.9951653443276882
,49.64158767834306,1.0404976028949022,1.5764975426718593,0.4461337877437472,0.7636916283518076,0.2850202741101384,0.9951653443276882
,49.64158767834306,1.0404976028949022,1.5764975426718593,0.4461337877437472,0.7636916283518076,0.2512852046638727,0.4239948224276304
,49.64158767834306,0.238269992172718,0.3331863954663276,0.3654820742085576,0.267903234809637,0.2850202741101384,0.4239948224276304
,22.830633795820177,1.0404976028949022,0.3331863954663276,0.3654820742085576,0.267903234809637,0.2850202741101384,0.4239948224276304
,22.830633795820177,0.238269992172718,1.5764975426718593,0.3654820742085576,0.267903234809637,0.2850202741101384,0.4239948224276304
,22.830633795820177,0.238269992172718,0.3331863954663276,0.4461337877437472,0.267903234809637,0.2850202741101384,0.4239948224276304
,22.830633795820177,0.238269992172718,0.3331863954663276,0.3654820742085576,0.7636916283518076,0.2850202741101384,0.4239948224276304
,22.830633795820177,0.238269992172718,0.3331863954663276,0.3654820742085576,0.267903234809637,0.2512852046638727,0.4239948224276304
,22.830633795820177,0.238269992172718,0.3331863954663276,0.3654820742085576,0.267903234809637,0.2850202741101384,0.9951653443276882
,22.830633795820177,0.238269992172718,0.3331863954663276,0.3654820742085576,0.267903234809637,0.2850202741101384,0.4239948224276304
,6.462284177541733,0.0244286991655826,2.702236831188202,0.9740304946899414,0.3425219655036926,0.7424308657646179,0.3240602016448974
,72.87283837795258,0.0244286991655826,2.702236831188202,0.9740304946899414,0.3425219655036926,0.7424308657646179,0.3240602016448974
,6.462284177541733,1.8496227264404297,2.702236831188202,0.9740304946899414,0.3425219655036926,0.7424308657646179,0.3240602016448974
,6.462284177541733,0.0244286991655826,2.549078494310379,0.9740304946899414,0.3425219655036926,0.7424308657646179,0.3240602016448974
,6.462284177541733,0.0244286991655826,2.702236831188202,0.9619165062904358,0.3425219655036926,0.7424308657646179,0.3240602016448974
,6.462284177541733,0.0244286991655826,2.702236831188202,0.9740304946899414,0.8479282855987549,0.7424308657646179,0.3240602016448974
,6.462284177541733,0.0244286991655826,2.702236831188202,0.9740304946899414,0.3425219655036926,0.5762771964073181,0.3240602016448974
,6.462284177541733,0.0244286991655826,2.702236831188202,0.9740304946899414,0.3425219655036926,0.7424308657646179,0.8915470838546753
,6.462284177541733,1.8496227264404297,2.549078494310379,0.9619165062904358,0.8479282855987549,0.5762771964073181,0.8915470838546753
,72.87283837795258,0.0244286991655826,2.549078494310379,0.9619165062904358,0.8479282855987549,0.5762771964073181,0.8915470838546753
,72.87283837795258,1.8496227264404297,2.702236831188202,0.9619165062904358,0.8479282855987549,0.5762771964073181,0.8915470838546753
,72.87283837795258,1.8496227264404297,2.549078494310379,0.9740304946899414,0.8479282855987549,0.5762771964073181,0.8915470838546753
,72.87283837795258,1.8496227264404297,2.549078494310379,0.9619165062904358,0.3425219655036926,0.5762771964073181,0.8915470838546753
,72.87283837795258,1.8496227264404297,2.549078494310379,0.9619165062904358,0.8479282855987549,0.7424308657646179,0.8915470838546753
,72.87283837795258,1.8496227264404297,2.549078494310379,0.9619165062904358,0.8479282855987549,0.5762771964073181,0.3240602016448974
,72.87283837795258,1.8496227264404297,2.549078494310379,0.9619165062904358,0.8479282855987549,0.5762771964073181,0.8915470838546753
,34.16964411735535,1.5726791620254517,0.0418278789147734,0.1191420555114746,0.0482235625386238,0.9347028732299804,0.5329396724700928
,47.4638432264328,1.5726791620254517,0.0418278789147734,0.1191420555114746,0.0482235625386238,0.9347028732299804,0.5329396724700928
,34.16964411735535,1.4139858484268188,0.0418278789147734,0.1191420555114746,0.0482235625386238,0.9347028732299804,0.5329396724700928
,34.16964411735535,1.5726791620254517,3.2226037979125977,0.1191420555114746,0.0482235625386238,0.9347028732299804,0.5329396724700928
,34.16964411735535,1.5726791620254517,0.0418278789147734,0.5262941718101501,0.0482235625386238,0.9347028732299804,0.5329396724700928
,34.16964411735535,1.5726791620254517,0.0418278789147734,0.1191420555114746,0.6189127564430237,0.9347028732299804,0.5329396724700928
,34.16964411735535,1.5726791620254517,0.0418278789147734,0.1191420555114746,0.0482235625386238,0.2048695236444473,0.5329396724700928
